Column 1: Date 
Column 2: heure 
Column 3: NMRe (m) 
Column 4: Maree (m) 
Column 5: Surcote (m) 
Column 6: Hs(vagues) (m) 
Column 7: Tp(vagues) (s) 
Column 8: Dp(vagues) (°) 
Column 9: U(vent) (m) 
Column 10: Dir(vent) (°) 
Column 11: Qualite(surcote) 
Column 12: Qualite(vagues) 
Column 13: Qualite(vent) 
09/01/1924 02:30 1.48  0.38 0.68 5.90 9.39 249.72 15.45 192.77 -99 -99 -99
09/01/1924 02:40 1.48  0.53 0.68 5.91 9.40 249.15 15.46 194.21 -99 -99 -99
09/01/1924 02:50 1.48  0.66 0.68 5.92 9.42 249.07 15.48 195.30 -99 -99 -99
09/01/1924 03:00 1.48  0.79 0.68 5.93 9.40 249.35 15.48 196.71 -99 -99 -99
09/01/1924 03:10 1.48  0.93 0.68 5.94 9.38 249.79 15.51 197.48 -99 -99 -99
09/01/1924 03:20 1.48  1.04 0.68 5.95 9.41 250.46 15.55 198.43 -99 -99 -99
09/01/1924 03:30 1.48  1.16 0.68 5.96 9.39 251.24 15.54 198.19 -99 -99 -99
09/01/1924 03:40 1.48  1.27 0.68 5.98 9.33 252.10 15.53 197.54 -99 -99 -99
09/01/1924 03:50 1.48  1.36 0.68 5.98 9.30 252.72 15.50 195.97 -99 -99 -99
09/01/1924 04:00 1.48  1.45 0.68 5.99 9.29 252.50 15.47 194.16 -99 -99 -99
09/01/1924 04:10 1.48  1.53 0.68 6.01 9.26 252.53 15.45 193.16 -99 -99 -99
09/01/1924 04:20 1.48  1.61 0.67 6.02 9.20 253.06 15.39 192.18 -99 -99 -99
09/01/1924 04:30 1.48  1.66 0.67 6.02 9.13 254.18 15.34 191.42 -99 -99 -99
09/01/1924 04:40 1.48  1.71 0.67 6.03 9.06 254.71 15.32 189.79 -99 -99 -99
09/01/1924 04:50 1.48  1.75 0.67 6.05 8.99 255.37 15.36 188.35 -99 -99 -99
09/01/1924 05:00 1.48  1.80 0.67 6.05 8.89 256.50 15.40 187.35 -99 -99 -99
09/01/1924 05:10 1.48  1.81 0.67 6.06 8.81 257.38 15.40 186.00 -99 -99 -99
09/01/1924 05:20 1.48  1.82 0.67 6.07 8.70 257.75 15.44 183.74 -99 -99 -99
09/01/1924 05:30 1.48  1.83 0.67 6.07 8.60 257.68 15.47 182.35 -99 -99 -99
09/01/1924 05:40 1.48  1.81 0.67 6.07 8.50 257.97 15.50 181.48 -99 -99 -99
09/01/1924 05:50 1.48  1.79 0.68 6.08 8.43 258.36 15.49 180.62 -99 -99 -99
09/01/1924 06:00 1.48  1.76 0.67 6.09 8.35 258.16 15.53 179.62 -99 -99 -99
09/01/1924 06:10 1.48  1.71 0.67 6.09 8.28 257.71 15.58 178.83 -99 -99 -99
09/01/1924 06:20 1.48  1.65 0.67 6.10 8.26 257.49 15.63 178.11 -99 -99 -99
09/01/1924 06:30 1.48  1.59 0.67 6.10 8.26 257.28 15.69 177.47 -99 -99 -99
09/01/1924 06:40 1.48  1.51 0.67 6.11 8.27 256.82 15.69 177.42 -99 -99 -99
09/01/1924 06:50 1.48  1.41 0.66 6.11 8.28 256.42 15.70 178.06 -99 -99 -99
09/01/1924 07:00 1.48  1.30 0.67 6.12 8.32 256.36 15.75 178.51 -99 -99 -99
09/01/1924 07:10 1.48  1.18 0.67 6.12 8.36 256.78 15.76 179.58 -99 -99 -99
09/01/1924 07:20 1.48  1.05 0.67 6.12 8.42 256.70 15.77 181.37 -99 -99 -99
09/01/1924 07:30 1.48  0.92 0.67 6.12 8.53 256.47 15.79 183.03 -99 -99 -99
09/01/1924 07:40 1.48  0.77 0.67 6.12 8.67 256.32 15.81 183.95 -99 -99 -99
09/01/1924 07:50 1.48  0.62 0.66 6.12 8.78 255.97 15.78 184.68 -99 -99 -99
09/01/1924 08:00 1.48  0.46 0.66 6.13 8.90 255.76 15.73 185.22 -99 -99 -99
09/01/1924 08:10 1.48  0.29 0.66 6.12 9.03 255.31 15.66 185.86 -99 -99 -99
09/01/1924 08:20 1.48  0.12 0.66 6.14 9.12 255.00 15.60 186.11 -99 -99 -99
09/01/1924 08:30 1.48 -0.06 0.66 6.14 9.17 254.72 15.52 186.07 -99 -99 -99
