Column 1: Date
Column 2: heure
Column 3: Maree (m)
Column 4: NMR (m)
Column 5: Surcote (m)
Column 6: Hs(vagues) (m)
Column 7: Tp(vagues) (s)
Column 8: Dp(vagues) (°)
Column 9: U(vent) (m/s)
Column 10: Dir(vent) (°)
13/11/1968 05:40 0.04 0.44 0.13 2.28 11.22 250.43 6.72 178.94
13/11/1968 05:50 0.11 0.44 0.13 2.28 11.20 250.31 6.66 179.59
13/11/1968 06:00 0.18 0.44 0.13 2.28 11.18 250.18 6.59 180.24
13/11/1968 06:10 0.25 0.44 0.13 2.28 11.17 250.18 6.57 180.22
13/11/1968 06:20 0.31 0.44 0.13 2.28 11.16 250.18 6.54 180.20
13/11/1968 06:30 0.37 0.44 0.13 2.28 11.15 250.18 6.51 180.18
13/11/1968 06:40 0.43 0.44 0.13 2.28 11.14 250.18 6.49 180.16
13/11/1968 06:50 0.49 0.44 0.13 2.28 11.13 250.18 6.46 180.14
13/11/1968 07:00 0.55 0.44 0.13 2.28 11.12 250.18 6.44 180.12
13/11/1968 07:10 0.60 0.44 0.13 2.29 11.11 250.18 6.41 180.10
13/11/1968 07:20 0.64 0.44 0.13 2.29 11.10 250.18 6.38 180.08
13/11/1968 07:30 0.68 0.44 0.13 2.29 11.09 250.18 6.36 180.06
13/11/1968 07:40 0.72 0.44 0.13 2.29 11.08 250.18 6.33 180.04
13/11/1968 07:50 0.75 0.44 0.13 2.29 11.07 250.18 6.30 180.02
13/11/1968 08:00 0.77 0.44 0.12 2.29 11.06 250.18 6.28 179.99
13/11/1968 08:10 0.79 0.44 0.12 2.29 11.05 250.18 6.25 179.97
13/11/1968 08:20 0.81 0.44 0.12 2.29 11.04 250.18 6.23 179.95
13/11/1968 08:30 0.82 0.44 0.12 2.29 11.03 250.18 6.20 179.93
13/11/1968 08:40 0.82 0.44 0.12 2.30 11.02 250.18 6.17 179.91
13/11/1968 08:50 0.82 0.44 0.12 2.30 11.01 250.18 6.15 179.89
13/11/1968 09:00 0.82 0.44 0.12 2.30 11.00 250.18 6.12 179.87
13/11/1968 09:10 0.81 0.44 0.12 2.30 10.99 250.18 6.10 179.85
13/11/1968 09:20 0.79 0.44 0.12 2.30 10.98 250.18 6.07 179.83
13/11/1968 09:30 0.78 0.44 0.12 2.30 10.97 250.18 6.04 179.81
13/11/1968 09:40 0.75 0.44 0.12 2.30 10.96 250.18 6.02 179.79
13/11/1968 09:50 0.73 0.44 0.12 2.30 10.95 250.18 5.99 179.77
13/11/1968 10:00 0.70 0.44 0.12 2.30 10.94 250.18 5.96 179.75
13/11/1968 10:10 0.67 0.44 0.12 2.31 10.93 250.18 5.94 179.72
13/11/1968 10:20 0.63 0.44 0.12 2.31 10.92 250.18 5.91 179.70
13/11/1968 10:30 0.59 0.44 0.11 2.31 10.91 250.18 5.89 179.68
13/11/1968 10:40 0.55 0.44 0.11 2.31 10.90 250.18 5.86 179.66
13/11/1968 10:50 0.50 0.44 0.11 2.31 10.89 250.18 5.83 179.64
13/11/1968 11:00 0.46 0.44 0.11 2.31 10.88 250.18 5.81 179.62
13/11/1968 11:10 0.41 0.44 0.11 2.31 10.87 250.18 5.78 179.60
13/11/1968 11:20 0.35 0.44 0.11 2.31 10.86 250.18 5.75 179.58
13/11/1968 11:30 0.30 0.44 0.11 2.32 10.85 250.18 5.73 179.56
13/11/1968 11:40 0.24 0.44 0.11 2.32 10.84 250.18 5.70 179.54
