Column 1: Date
Column 2: heure
Column 3: Maree (m)
Column 4: NMR (m)
Column 5: Surcote (m)
Column 6: Hs(vagues) (m)
Column 7: Tp(vagues) (s)
Column 8: Dp(vagues) (°)
Column 9: U(vent) (m/s)
Column 10: Dir(vent) (°)
03/11/1953 23:00 0.11 0.41 0.07 3.83 11.51 266.31 9.65 279.65
03/11/1953 23:10 0.23 0.41 0.07 3.86 11.49 266.27 9.68 280.12
03/11/1953 23:20 0.35 0.41 0.07 3.88 11.46 266.23 9.72 280.59
03/11/1953 23:30 0.46 0.41 0.07 3.90 11.44 266.20 9.75 281.05
03/11/1953 23:40 0.56 0.41 0.07 3.92 11.41 266.16 9.78 281.52
03/11/1953 23:50 0.66 0.41 0.07 3.94 11.39 266.12 9.81 281.99
04/11/1953 00:00 0.76 0.41 0.07 3.96 11.36 266.08 9.84 282.46
04/11/1953 00:10 0.85 0.41 0.07 3.95 11.39 266.05 9.75 283.09
04/11/1953 00:20 0.93 0.41 0.06 3.95 11.41 266.02 9.66 283.72
04/11/1953 00:30 1.00 0.41 0.06 3.94 11.44 265.99 9.57 284.35
04/11/1953 00:40 1.07 0.41 0.06 3.93 11.46 265.96 9.48 284.99
04/11/1953 00:50 1.13 0.41 0.06 3.93 11.48 265.93 9.38 285.62
04/11/1953 01:00 1.18 0.41 0.06 3.92 11.51 265.90 9.29 286.25
04/11/1953 01:10 1.22 0.41 0.06 3.92 11.53 265.87 9.20 286.89
04/11/1953 01:20 1.26 0.41 0.06 3.91 11.56 265.84 9.11 287.52
04/11/1953 01:30 1.29 0.41 0.05 3.90 11.58 265.81 9.02 288.15
04/11/1953 01:40 1.31 0.41 0.05 3.90 11.61 265.78 8.92 288.78
04/11/1953 01:50 1.33 0.41 0.05 3.89 11.63 265.75 8.83 289.42
04/11/1953 02:00 1.33 0.41 0.05 3.89 11.65 265.72 8.74 290.05
04/11/1953 02:10 1.33 0.41 0.05 3.88 11.68 265.69 8.65 290.68
04/11/1953 02:20 1.32 0.41 0.05 3.87 11.70 265.66 8.56 291.31
04/11/1953 02:30 1.31 0.41 0.04 3.87 11.73 265.63 8.46 291.95
04/11/1953 02:40 1.28 0.41 0.04 3.86 11.75 265.59 8.37 292.58
04/11/1953 02:50 1.25 0.41 0.04 3.86 11.77 265.56 8.28 293.21
04/11/1953 03:00 1.21 0.41 0.04 3.85 11.80 265.53 8.19 293.85
04/11/1953 03:10 1.16 0.41 0.04 3.84 11.82 265.50 8.10 294.48
04/11/1953 03:20 1.10 0.41 0.04 3.84 11.85 265.47 8.00 295.11
04/11/1953 03:30 1.04 0.41 0.04 3.83 11.87 265.44 7.91 295.74
04/11/1953 03:40 0.96 0.41 0.03 3.83 11.90 265.41 7.82 296.38
04/11/1953 03:50 0.88 0.41 0.03 3.82 11.92 265.38 7.73 297.01
04/11/1953 04:00 0.80 0.41 0.03 3.81 11.94 265.35 7.64 297.64
04/11/1953 04:10 0.70 0.41 0.03 3.81 11.97 265.32 7.54 298.28
04/11/1953 04:20 0.60 0.41 0.03 3.80 11.99 265.29 7.45 298.91
04/11/1953 04:30 0.49 0.41 0.03 3.80 12.02 265.26 7.36 299.54
04/11/1953 04:40 0.38 0.41 0.03 3.79 12.04 265.23 7.27 300.17
04/11/1953 04:50 0.26 0.41 0.02 3.78 12.06 265.20 7.17 300.81
04/11/1953 05:00 0.14 0.41 0.02 3.78 12.09 265.17 7.08 301.44
