Column 1: Date 
Column 2: heure 
Column 3: NMRe (m) 
Column 4: Maree (m) 
Column 5: Surcote (m) 
Column 6: Hs(vagues) (m) 
Column 7: Tp(vagues) (s) 
Column 8: Dp(vagues) (°) 
Column 9: U(vent) (m) 
Column 10: Dir(vent) (°) 
Column 11: Qualite(surcote) 
Column 12: Qualite(vagues) 
Column 13: Qualite(vent) 
09/01/1924 02:30 0.58 0.21 0.89 5.48 16.20 270.84 16.48 223.56 -99 -99 -99
09/01/1924 02:40 0.58 0.39 0.89 5.49 16.28 270.88 16.48 223.82 -99 -99 -99
09/01/1924 02:50 0.58 0.58 0.89 5.51 16.29 271.41 16.51 224.94 -99 -99 -99
09/01/1924 03:00 0.58 0.75 0.88 5.54 16.28 271.29 16.55 225.47 -99 -99 -99
09/01/1924 03:10 0.58 0.92 0.88 5.55 16.30 271.16 16.63 226.47 -99 -99 -99
09/01/1924 03:20 0.58 1.07 0.89 5.57 16.34 271.16 16.66 227.71 -99 -99 -99
09/01/1924 03:30 0.58 1.22 0.88 5.59 16.38 270.67 16.67 228.92 -99 -99 -99
09/01/1924 03:40 0.58 1.36 0.88 5.61 16.38 270.07 16.71 229.51 -99 -99 -99
09/01/1924 03:50 0.58 1.48 0.88 5.62 16.44 269.57 16.73 229.07 -99 -99 -99
09/01/1924 04:00 0.58 1.60 0.88 5.64 16.51 269.17 16.78 228.38 -99 -99 -99
09/01/1924 04:10 0.58 1.70 0.87 5.65 16.59 268.87 16.81 228.24 -99 -99 -99
09/01/1924 04:20 0.58 1.79 0.87 5.66 16.65 268.46 16.85 228.71 -99 -99 -99
09/01/1924 04:30 0.58 1.88 0.88 5.67 16.72 268.02 16.88 228.68 -99 -99 -99
09/01/1924 04:40 0.58 1.94 0.88 5.68 16.73 267.50 16.91 228.71 -99 -99 -99
09/01/1924 04:50 0.58 1.99 0.88 5.69 16.75 266.62 16.92 229.44 -99 -99 -99
09/01/1924 05:00 0.58 2.03 0.88 5.70 16.75 266.30 16.89 229.54 -99 -99 -99
09/01/1924 05:10 0.58 2.06 0.89 5.71 16.75 265.70 16.80 230.52 -99 -99 -99
09/01/1924 05:20 0.58 2.08 0.88 5.71 16.79 265.16 16.70 230.96 -99 -99 -99
09/01/1924 05:30 0.58 2.09 0.89 5.72 16.84 264.97 16.63 232.08 -99 -99 -99
09/01/1924 05:40 0.58 2.09 0.89 5.71 16.92 264.92 16.51 232.96 -99 -99 -99
09/01/1924 05:50 0.58 2.06 0.88 5.72 16.98 264.97 16.38 233.77 -99 -99 -99
09/01/1924 06:00 0.58 2.04 0.88 5.72 17.09 265.05 16.27 234.42 -99 -99 -99
09/01/1924 06:10 0.58 2.01 0.88 5.72 17.21 264.92 16.16 234.26 -99 -99 -99
09/01/1924 06:20 0.58 1.95 0.88 5.72 17.27 264.62 16.08 234.12 -99 -99 -99
09/01/1924 06:30 0.58 1.89 0.87 5.72 17.31 264.16 15.99 233.49 -99 -99 -99
09/01/1924 06:40 0.58 1.82 0.87 5.73 17.38 263.45 15.96 233.00 -99 -99 -99
09/01/1924 06:50 0.58 1.74 0.87 5.73 17.49 263.14 15.98 232.18 -99 -99 -99
09/01/1924 07:00 0.58 1.65 0.88 5.72 17.50 261.94 15.99 231.56 -99 -99 -99
09/01/1924 07:10 0.58 1.55 0.87 5.72 17.52 261.12 16.02 230.75 -99 -99 -99
09/01/1924 07:20 0.58 1.44 0.88 5.73 17.60 260.43 16.06 229.68 -99 -99 -99
09/01/1924 07:30 0.58 1.32 0.88 5.72 17.68 259.96 16.07 228.76 -99 -99 -99
09/01/1924 07:40 0.58 1.20 0.88 5.72 17.69 259.35 16.10 227.55 -99 -99 -99
09/01/1924 07:50 0.58 1.06 0.88 5.72 17.71 258.77 16.08 226.06 -99 -99 -99
09/01/1924 08:00 0.58 0.92 0.88 5.72 17.73 258.52 16.15 225.59 -99 -99 -99
09/01/1924 08:10 0.58 0.77 0.87 5.72 17.72 257.91 16.27 226.37 -99 -99 -99
09/01/1924 08:20 0.58 0.61 0.87 5.73 17.69 257.70 16.38 227.58 -99 -99 -99
09/01/1924 08:30 0.58 0.45 0.87 5.73 17.61 257.29 16.48 228.55 -99 -99 -99
