Column 1: Date 
Column 2: heure 
Column 3: NMRe (m) 
Column 4: Maree (m) 
Column 5: Surcote (m) 
Column 6: Hs(vagues) (m) 
Column 7: Tp(vagues) (s) 
Column 8: Dp(vagues) (°) 
Column 9: U(vent) (m) 
Column 10: Dir(vent) (°) 
Column 11: Qualite(surcote) 
Column 12: Qualite(vagues) 
Column 13: Qualite(vent) 
09/01/1924 02:30 1.9 0 0.14 2.24 9.22 252.01 12.65 176.67 -99 -99 -99
09/01/1924 02:40 1.9 0.22 0.13 2.24 9.23 252.78 12.76 177.49 -99 -99 -99
09/01/1924 02:50 1.9 0.43 0.14 2.24 9.22 253.48 12.85 178.58 -99 -99 -99
09/01/1924 03:00 1.9 0.64 0.14 2.24 9.20 254.00 12.98 179.11 -99 -99 -99
09/01/1924 03:10 1.9 0.83 0.14 2.24 9.14 254.20 13.09 178.87 -99 -99 -99
09/01/1924 03:20 1.9 1.02 0.13 2.24 9.10 253.79 13.13 178.56 -99 -99 -99
09/01/1924 03:30 1.9 1.19 0.14 2.24 9.05 253.40 13.16 178.74 -99 -99 -99
09/01/1924 03:40 1.9 1.36 0.13 2.24 9.02 253.28 13.24 178.58 -99 -99 -99
09/01/1924 03:50 1.9 1.5 0.14 2.23 8.99 253.40 13.33 178.20 -99 -99 -99
09/01/1924 04:00 1.9 1.65 0.14 2.23 8.95 253.28 13.37 177.77 -99 -99 -99
09/01/1924 04:10 1.9 1.77 0.13 2.22 8.96 253.57 13.44 178.00 -99 -99 -99
09/01/1924 04:20 1.9 1.87 0.14 2.22 8.99 253.92 13.56 178.45 -99 -99 -99
09/01/1924 04:30 1.9 1.97 0.14 2.21 8.98 254.16 13.72 178.56 -99 -99 -99
09/01/1924 04:40 1.9 2.05 0.13 2.20 8.98 254.09 13.87 178.77 -99 -99 -99
09/01/1924 04:50 1.9 2.11 0.13 2.20 9.01 253.88 14.05 178.94 -99 -99 -99
09/01/1924 05:00 1.9 2.16 0.13 2.18 9.02 254.07 14.23 178.56 -99 -99 -99
09/01/1924 05:10 1.9 2.2 0.13 2.18 9.05 254.52 14.41 178.00 -99 -99 -99
09/01/1924 05:20 1.9 2.22 0.13 2.17 9.08 254.97 14.65 176.89 -99 -99 -99
09/01/1924 05:30 1.9 2.23 0.13 2.16 9.20 256.00 14.84 175.81 -99 -99 -99
09/01/1924 05:40 1.9 2.22 0.13 2.16 9.30 257.34 15.00 173.86 -99 -99 -99
09/01/1924 05:50 1.9 2.2 0.14 2.14 9.37 258.95 15.20 172.00 -99 -99 -99
09/01/1924 06:00 1.9 2.18 0.13 2.15 9.44 260.29 15.37 170.51 -99 -99 -99
09/01/1924 06:10 1.9 2.13 0.13 2.14 9.48 261.50 15.56 168.94 -99 -99 -99
09/01/1924 06:20 1.9 2.07 0.13 2.14 9.50 262.65 15.73 167.15 -99 -99 -99
09/01/1924 06:30 1.9 2.01 0.13 2.14 9.47 263.47 15.86 164.80 -99 -99 -99
09/01/1924 06:40 1.9 1.93 0.13 2.15 9.46 263.82 15.96 162.72 -99 -99 -99
09/01/1924 06:50 1.9 1.84 0.13 2.15 9.48 264.16 16.04 160.26 -99 -99 -99
09/01/1924 07:00 1.9 1.73 0.13 2.14 9.52 264.11 16.15 158.55 -99 -99 -99
09/01/1924 07:10 1.9 1.62 0.13 2.15 9.59 263.74 16.19 156.60 -99 -99 -99
09/01/1924 07:20 1.9 1.5 0.13 2.15 9.67 263.45 16.30 154.81 -99 -99 -99
09/01/1924 07:30 1.9 1.36 0.12 2.14 9.73 262.88 16.32 153.75 -99 -99 -99
09/01/1924 07:40 1.9 1.21 0.12 2.14 9.78 262.16 16.34 152.71 -99 -99 -99
09/01/1924 07:50 1.9 1.06 0.12 2.14 9.78 261.75 16.30 151.46 -99 -99 -99
09/01/1924 08:00 1.9 0.9 0.12 2.15 9.76 261.09 16.20 149.13 -99 -99 -99
09/01/1924 08:10 1.9 0.73 0.12 2.15 9.74 260.70 16.09 146.51 -99 -99 -99
09/01/1924 08:20 1.9 0.56 0.12 2.15 9.74 260.15 15.94 144.56 -99 -99 -99
09/01/1924 08:30 1.9 0.37 0.12 2.16 9.76 259.99 15.82 143.06 -99 -99 -99
