Column 1: Date
Column 2: heure
Column 3: Maree (m)
Column 4: NMR (m)
Column 5: Surcote (m)
Column 6: Hs(vagues) (m)
Column 7: Tp(vagues) (s)
Column 8: Dp(vagues) (°)
Column 9: U(vent) (m/s)
Column 10: Dir(vent) (°)
06/05/1965 16:20 0.22 0.43 -0.06 1.64 10.84 264.70 5.97 234.68
06/05/1965 16:30 0.34 0.43 -0.06 1.63 10.82 264.77 5.95 234.70
06/05/1965 16:40 0.46 0.43 -0.06 1.62 10.79 264.84 5.92 234.71
06/05/1965 16:50 0.58 0.43 -0.05 1.61 10.77 264.91 5.90 234.73
06/05/1965 17:00 0.69 0.43 -0.05 1.60 10.74 264.98 5.88 234.75
06/05/1965 17:10 0.79 0.43 -0.05 1.60 10.72 265.05 5.85 234.77
06/05/1965 17:20 0.89 0.43 -0.05 1.59 10.69 265.12 5.83 234.78
06/05/1965 17:30 0.99 0.43 -0.05 1.58 10.67 265.19 5.81 234.80
06/05/1965 17:40 1.07 0.43 -0.05 1.57 10.65 265.26 5.78 234.82
06/05/1965 17:50 1.15 0.43 -0.05 1.56 10.62 265.33 5.76 234.84
06/05/1965 18:00 1.22 0.43 -0.05 1.55 10.60 265.40 5.74 234.85
06/05/1965 18:10 1.28 0.43 -0.05 1.55 10.59 265.37 5.73 234.94
06/05/1965 18:20 1.33 0.43 -0.05 1.54 10.59 265.33 5.72 235.04
06/05/1965 18:30 1.38 0.43 -0.05 1.54 10.58 265.30 5.72 235.13
06/05/1965 18:40 1.41 0.43 -0.05 1.53 10.57 265.27 5.71 235.22
06/05/1965 18:50 1.44 0.43 -0.05 1.53 10.57 265.23 5.71 235.31
06/05/1965 19:00 1.46 0.43 -0.05 1.53 10.56 265.20 5.70 235.40
06/05/1965 19:10 1.48 0.43 -0.05 1.52 10.56 265.17 5.70 235.49
06/05/1965 19:20 1.48 0.43 -0.05 1.52 10.55 265.13 5.69 235.58
06/05/1965 19:30 1.48 0.43 -0.05 1.51 10.54 265.10 5.68 235.68
06/05/1965 19:40 1.47 0.43 -0.05 1.51 10.54 265.07 5.68 235.77
06/05/1965 19:50 1.45 0.43 -0.05 1.50 10.53 265.03 5.67 235.86
06/05/1965 20:00 1.42 0.43 -0.05 1.50 10.53 265.00 5.67 235.95
06/05/1965 20:10 1.39 0.43 -0.05 1.49 10.52 264.97 5.66 236.04
06/05/1965 20:20 1.35 0.43 -0.05 1.49 10.52 264.93 5.66 236.13
06/05/1965 20:30 1.30 0.43 -0.05 1.48 10.51 264.90 5.65 236.22
06/05/1965 20:40 1.24 0.43 -0.05 1.48 10.50 264.87 5.64 236.31
06/05/1965 20:50 1.17 0.43 -0.05 1.47 10.50 264.83 5.64 236.41
06/05/1965 21:00 1.10 0.43 -0.05 1.47 10.49 264.80 5.63 236.50
06/05/1965 21:10 1.02 0.43 -0.05 1.46 10.49 264.77 5.63 236.59
06/05/1965 21:20 0.94 0.43 -0.05 1.46 10.48 264.73 5.62 236.68
06/05/1965 21:30 0.84 0.43 -0.05 1.46 10.48 264.70 5.62 236.77
06/05/1965 21:40 0.74 0.43 -0.05 1.45 10.47 264.67 5.61 236.86
06/05/1965 21:50 0.64 0.43 -0.05 1.45 10.46 264.63 5.60 236.95
06/05/1965 22:00 0.53 0.43 -0.05 1.44 10.46 264.60 5.60 237.05
06/05/1965 22:10 0.41 0.43 -0.05 1.44 10.45 264.56 5.59 237.14
06/05/1965 22:20 0.29 0.43 -0.05 1.43 10.45 264.53 5.59 237.23
