Column 1: Date
Column 2: heure
Column 3: Maree (m)
Column 4: NMR (m)
Column 5: Surcote (m)
Column 6: Hs(vagues) (m)
Column 7: Tp(vagues) (s)
Column 8: Dp(vagues) (°)
Column 9: U(vent) (m/s)
Column 10: Dir(vent) (°)
29/12/1900 18:40 0.13 0.30 0.06 3.34 12.01 265.31 10.99 261.89
29/12/1900 18:50 0.23 0.30 0.06 3.34 11.98 265.29 10.93 261.45
29/12/1900 19:00 0.33 0.30 0.06 3.34 11.95 265.27 10.88 261.01
29/12/1900 19:10 0.43 0.30 0.06 3.34 11.93 265.25 10.83 260.57
29/12/1900 19:20 0.52 0.30 0.06 3.34 11.90 265.23 10.78 260.14
29/12/1900 19:30 0.61 0.30 0.06 3.33 11.87 265.21 10.73 259.70
29/12/1900 19:40 0.69 0.30 0.06 3.33 11.84 265.19 10.68 259.26
29/12/1900 19:50 0.77 0.30 0.06 3.33 11.81 265.17 10.63 258.82
29/12/1900 20:00 0.84 0.30 0.06 3.33 11.78 265.15 10.57 258.38
29/12/1900 20:10 0.90 0.30 0.06 3.32 11.75 265.13 10.52 257.95
29/12/1900 20:20 0.96 0.30 0.06 3.32 11.72 265.11 10.47 257.51
29/12/1900 20:30 1.01 0.30 0.06 3.32 11.69 265.09 10.42 257.07
29/12/1900 20:40 1.06 0.30 0.06 3.32 11.66 265.07 10.37 256.63
29/12/1900 20:50 1.10 0.30 0.06 3.31 11.63 265.05 10.32 256.19
29/12/1900 21:00 1.13 0.30 0.06 3.31 11.60 265.03 10.27 255.76
29/12/1900 21:10 1.16 0.30 0.06 3.31 11.57 265.01 10.22 255.32
29/12/1900 21:20 1.17 0.30 0.06 3.31 11.54 264.99 10.16 254.88
29/12/1900 21:30 1.19 0.30 0.06 3.30 11.52 264.97 10.11 254.44
29/12/1900 21:40 1.19 0.30 0.06 3.30 11.49 264.95 10.06 254.00
29/12/1900 21:50 1.19 0.30 0.06 3.30 11.46 264.93 10.01 253.57
29/12/1900 22:00 1.18 0.30 0.06 3.30 11.43 264.92 9.96 253.13
29/12/1900 22:10 1.16 0.30 0.06 3.29 11.40 264.90 9.91 252.69
29/12/1900 22:20 1.13 0.30 0.06 3.29 11.37 264.88 9.86 252.25
29/12/1900 22:30 1.10 0.30 0.06 3.29 11.34 264.86 9.80 251.81
29/12/1900 22:40 1.06 0.30 0.06 3.29 11.31 264.84 9.75 251.38
29/12/1900 22:50 1.01 0.30 0.06 3.28 11.28 264.82 9.70 250.94
29/12/1900 23:00 0.95 0.30 0.06 3.28 11.25 264.80 9.65 250.50
29/12/1900 23:10 0.89 0.30 0.06 3.28 11.22 264.78 9.60 250.06
29/12/1900 23:20 0.82 0.30 0.06 3.28 11.19 264.76 9.55 249.62
29/12/1900 23:30 0.74 0.30 0.06 3.27 11.16 264.74 9.50 249.18
29/12/1900 23:40 0.65 0.30 0.06 3.27 11.13 264.72 9.45 248.75
29/12/1900 23:50 0.57 0.30 0.06 3.27 11.10 264.70 9.39 248.31
30/12/1900 00:00 0.47 0.30 0.06 3.27 11.08 264.68 9.34 247.87
30/12/1900 00:10 0.37 0.30 0.07 3.27 11.07 264.64 9.37 247.67
30/12/1900 00:20 0.27 0.30 0.07 3.27 11.07 264.60 9.41 247.46
30/12/1900 00:30 0.16 0.30 0.07 3.27 11.06 264.56 9.44 247.25
30/12/1900 00:40 0.05 0.30 0.07 3.27 11.06 264.52 9.47 247.05
