Column 1: Date
Column 2: heure
Column 3: Maree (m)
Column 4: NMR (m)
Column 5: Surcote (m)
Column 6: Hs(vagues) (m)
Column 7: Tp(vagues) (s)
Column 8: Dp(vagues) (°)
Column 9: U(vent) (m/s)
Column 10: Dir(vent) (°)
16/01/1989 07:50 0.22 0.47 -0.25 2.75 16.45 257.43 3.65 127.40
16/01/1989 08:00 0.31 0.47 -0.25 2.74 16.43 257.40 3.77 127.36
16/01/1989 08:10 0.39 0.47 -0.25 2.73 16.42 257.38 3.76 128.50
16/01/1989 08:20 0.46 0.47 -0.25 2.73 16.40 257.35 3.74 129.65
16/01/1989 08:30 0.54 0.47 -0.25 2.72 16.38 257.32 3.72 130.79
16/01/1989 08:40 0.61 0.47 -0.25 2.71 16.37 257.29 3.70 131.94
16/01/1989 08:50 0.67 0.47 -0.25 2.70 16.35 257.26 3.69 133.08
16/01/1989 09:00 0.73 0.47 -0.25 2.70 16.33 257.24 3.67 134.23
16/01/1989 09:10 0.79 0.47 -0.25 2.69 16.32 257.21 3.67 135.33
16/01/1989 09:20 0.84 0.47 -0.25 2.68 16.30 257.18 3.67 136.44
16/01/1989 09:30 0.89 0.47 -0.25 2.67 16.28 257.15 3.67 137.54
16/01/1989 09:40 0.93 0.47 -0.25 2.67 16.27 257.12 3.67 138.64
16/01/1989 09:50 0.97 0.47 -0.25 2.66 16.25 257.09 3.67 139.75
16/01/1989 10:00 1.00 0.47 -0.25 2.65 16.23 257.07 3.67 140.85
16/01/1989 10:10 1.02 0.47 -0.25 2.64 16.22 257.04 3.65 141.90
16/01/1989 10:20 1.05 0.47 -0.25 2.64 16.20 257.01 3.63 142.94
16/01/1989 10:30 1.06 0.47 -0.25 2.63 16.18 256.98 3.61 143.99
16/01/1989 10:40 1.07 0.47 -0.25 2.62 16.17 256.95 3.58 145.03
16/01/1989 10:50 1.08 0.47 -0.25 2.61 16.15 256.93 3.56 146.07
16/01/1989 11:00 1.08 0.47 -0.25 2.61 16.13 256.90 3.54 147.12
16/01/1989 11:10 1.07 0.47 -0.25 2.60 16.12 256.87 3.46 145.91
16/01/1989 11:20 1.06 0.47 -0.25 2.59 16.10 256.84 3.39 144.70
16/01/1989 11:30 1.04 0.47 -0.25 2.58 16.08 256.81 3.31 143.49
16/01/1989 11:40 1.01 0.47 -0.25 2.58 16.07 256.78 3.24 142.28
16/01/1989 11:50 0.98 0.47 -0.25 2.57 16.05 256.76 3.16 141.07
16/01/1989 12:00 0.94 0.47 -0.25 2.56 16.03 256.73 3.09 139.86
16/01/1989 12:10 0.90 0.47 -0.25 2.56 16.01 256.70 2.99 140.55
16/01/1989 12:20 0.84 0.47 -0.25 2.55 15.99 256.67 2.89 141.24
16/01/1989 12:30 0.78 0.47 -0.25 2.55 15.97 256.64 2.79 141.93
16/01/1989 12:40 0.72 0.47 -0.24 2.54 15.95 256.62 2.69 142.62
16/01/1989 12:50 0.65 0.47 -0.24 2.54 15.93 256.59 2.58 143.32
16/01/1989 13:00 0.57 0.47 -0.24 2.53 15.91 256.56 2.48 144.01
16/01/1989 13:10 0.49 0.47 -0.24 2.53 15.89 256.53 2.40 145.43
16/01/1989 13:20 0.40 0.47 -0.24 2.52 15.87 256.50 2.31 146.85
16/01/1989 13:30 0.31 0.47 -0.24 2.52 15.85 256.48 2.23 148.27
16/01/1989 13:40 0.22 0.47 -0.24 2.52 15.83 256.45 2.14 149.69
16/01/1989 13:50 0.12 0.47 -0.24 2.51 15.81 256.42 2.06 151.11
