Column 1: Date 
Column 2: heure 
Column 3: NMRe (m) 
Column 4: Maree (m) 
Column 5: Surcote (m) 
Column 6: Hs(vagues) (m) 
Column 7: Tp(vagues) (s) 
Column 8: Dp(vagues) (°) 
Column 9: U(vent) (m) 
Column 10: Dir(vent) (°) 
Column 11: Qualite(surcote) 
Column 12: Qualite(vagues) 
Column 13: Qualite(vent) 
09/01/1924 02:30 1.84 0.17 0.51 9.46 25.39 271.68 19.93 248.99 -99 -99 -99
09/01/1924 02:40 1.84 0.35 0.51 9.48 25.45 271.23 19.87 248.23 -99 -99 -99
09/01/1924 02:50 1.84 0.51 0.50 9.49 25.48 270.94 19.80 248.09 -99 -99 -99
09/01/1924 03:00 1.84 0.68 0.50 9.50 25.51 270.10 19.74 248.60 -99 -99 -99
09/01/1924 03:10 1.84 0.84 0.50 9.52 25.54 269.43 19.66 249.70 -99 -99 -99
09/01/1924 03:20 1.84 0.99 0.50 9.53 25.55 268.82 19.58 250.62 -99 -99 -99
09/01/1924 03:30 1.84 1.13 0.50 9.54 25.50 268.11 19.56 251.87 -99 -99 -99
09/01/1924 03:40 1.84 1.25 0.50 9.56 25.44 266.97 19.53 251.67 -99 -99 -99
09/01/1924 03:50 1.84 1.38 0.50 9.57 25.44 265.67 19.52 250.96 -99 -99 -99
09/01/1924 04:00 1.84 1.49 0.50 9.59 25.47 265.14 19.56 249.86 -99 -99 -99
09/01/1924 04:10 1.84 1.59 0.50 9.60 25.45 264.40 19.63 249.45 -99 -99 -99
09/01/1924 04:20 1.84 1.68 0.50 9.61 25.42 263.42 19.71 248.67 -99 -99 -99
09/01/1924 04:30 1.84 1.75 0.50 9.62 25.44 263.07 19.79 247.58 -99 -99 -99
09/01/1924 04:40 1.84 1.81 0.50 9.63 25.49 262.71 19.92 246.38 -99 -99 -99
09/01/1924 04:50 1.84 1.87 0.50 9.64 25.52 262.51 20.07 244.53 -99 -99 -99
09/01/1924 05:00 1.84 1.89 0.50 9.65 25.53 261.81 20.14 243.66 -99 -99 -99
09/01/1924 05:10 1.84 1.93 0.50 9.66 25.61 261.58 20.18 242.54 -99 -99 -99
09/01/1924 05:20 1.84 1.95 0.50 9.67 25.68 261.43 20.23 241.55 -99 -99 -99
09/01/1924 05:30 1.84 1.96 0.50 9.67 25.71 261.06 20.33 239.57 -99 -99 -99
09/01/1924 05:40 1.84 1.94 0.50 9.69 25.76 260.90 20.40 237.79 -99 -99 -99
09/01/1924 05:50 1.84 1.93 0.50 9.70 25.82 260.64 20.50 235.77 -99 -99 -99
09/01/1924 06:00 1.84 1.90 0.49 9.71 25.89 260.41 20.59 233.55 -99 -99 -99
09/01/1924 06:10 1.84 1.86 0.49 9.72 25.91 259.92 20.67 231.37 -99 -99 -99
09/01/1924 06:20 1.84 1.81 0.49 9.74 25.99 259.43 20.76 230.58 -99 -99 -99
09/01/1924 06:30 1.84 1.75 0.48 9.75 26.07 258.77 20.82 230.67 -99 -99 -99
09/01/1924 06:40 1.84 1.67 0.48 9.76 26.10 258.24 20.82 230.32 -99 -99 -99
09/01/1924 06:50 1.84 1.59 0.48 9.76 26.12 257.48 20.79 231.04 -99 -99 -99
09/01/1924 07:00 1.84 1.49 0.48 9.77 26.12 257.06 20.76 231.97 -99 -99 -99
09/01/1924 07:10 1.84 1.39 0.48 9.77 26.12 256.71 20.80 233.30 -99 -99 -99
09/01/1924 07:20 1.84 1.28 0.49 9.77 26.05 256.39 20.87 233.59 -99 -99 -99
09/01/1924 07:30 1.84 1.15 0.49 9.78 25.98 256.06 20.92 235.04 -99 -99 -99
09/01/1924 07:40 1.84 1.03 0.48 9.79 25.93 255.53 20.95 236.20 -99 -99 -99
09/01/1924 07:50 1.84 0.89 0.49 9.80 25.87 255.29 20.93 237.14 -99 -99 -99
09/01/1924 08:00 1.84 0.75 0.48 9.80 25.83 254.31 20.92 238.11 -99 -99 -99
09/01/1924 08:10 1.84 0.60 0.48 9.81 25.79 253.37 20.89 239.64 -99 -99 -99
09/01/1924 08:20 1.84 0.44 0.47 9.83 25.80 252.09 20.89 240.57 -99 -99 -99
09/01/1924 08:30 1.84 0.28 0.47 9.83 25.77 250.70 20.83 240.85 -99 -99 -99
