Column 1: Date
Column 2: heure
Column 3: Maree (m)
Column 4: NMR (m)
Column 5: Surcote (m)
Column 6: Hs(vagues) (m)
Column 7: Tp(vagues) (s)
Column 8: Dp(vagues) (°)
Column 9: U(vent) (m/s)
Column 10: Dir(vent) (°)
01/08/1972 04:30 0.04 0.44 0.03 2.06 9.05 269.99 8.80 311.05
01/08/1972 04:40 0.18 0.44 0.03 2.06 9.06 270.01 8.84 311.38
01/08/1972 04:50 0.32 0.44 0.03 2.06 9.06 270.03 8.88 311.71
01/08/1972 05:00 0.45 0.44 0.03 2.06 9.06 270.05 8.92 312.04
01/08/1972 05:10 0.58 0.44 0.03 2.06 9.07 270.07 8.96 312.37
01/08/1972 05:20 0.70 0.44 0.03 2.06 9.07 270.09 8.99 312.70
01/08/1972 05:30 0.82 0.44 0.03 2.06 9.07 270.11 9.03 313.03
01/08/1972 05:40 0.93 0.44 0.03 2.06 9.07 270.13 9.07 313.36
01/08/1972 05:50 1.03 0.44 0.03 2.06 9.08 270.15 9.11 313.68
01/08/1972 06:00 1.12 0.44 0.03 2.06 9.08 270.17 9.15 314.01
01/08/1972 06:10 1.21 0.44 0.03 2.06 9.08 270.22 9.15 314.06
01/08/1972 06:20 1.28 0.44 0.03 2.06 9.08 270.26 9.15 314.11
01/08/1972 06:30 1.35 0.44 0.03 2.06 9.08 270.30 9.15 314.15
01/08/1972 06:40 1.40 0.44 0.03 2.06 9.08 270.34 9.14 314.20
01/08/1972 06:50 1.45 0.44 0.03 2.06 9.08 270.38 9.14 314.25
01/08/1972 07:00 1.48 0.44 0.03 2.06 9.08 270.43 9.14 314.30
01/08/1972 07:10 1.51 0.44 0.03 2.06 9.08 270.47 9.14 314.34
01/08/1972 07:20 1.52 0.44 0.03 2.06 9.08 270.51 9.14 314.39
01/08/1972 07:30 1.52 0.44 0.03 2.06 9.08 270.55 9.13 314.44
01/08/1972 07:40 1.52 0.44 0.03 2.06 9.08 270.60 9.13 314.48
01/08/1972 07:50 1.50 0.44 0.02 2.06 9.08 270.64 9.13 314.53
01/08/1972 08:00 1.48 0.44 0.02 2.06 9.08 270.68 9.13 314.58
01/08/1972 08:10 1.45 0.44 0.02 2.06 9.08 270.72 9.12 314.62
01/08/1972 08:20 1.40 0.44 0.02 2.06 9.08 270.77 9.12 314.67
01/08/1972 08:30 1.35 0.44 0.02 2.06 9.08 270.81 9.12 314.72
01/08/1972 08:40 1.29 0.44 0.02 2.06 9.08 270.85 9.12 314.76
01/08/1972 08:50 1.22 0.44 0.02 2.06 9.08 270.89 9.12 314.81
01/08/1972 09:00 1.14 0.44 0.02 2.06 9.08 270.93 9.11 314.86
01/08/1972 09:10 1.05 0.44 0.02 2.06 9.08 270.98 9.11 314.90
01/08/1972 09:20 0.96 0.44 0.02 2.06 9.08 271.02 9.11 314.95
01/08/1972 09:30 0.86 0.44 0.02 2.05 9.08 271.06 9.11 315.00
01/08/1972 09:40 0.75 0.44 0.02 2.05 9.08 271.10 9.10 315.04
01/08/1972 09:50 0.64 0.44 0.02 2.05 9.08 271.15 9.10 315.09
01/08/1972 10:00 0.52 0.44 0.02 2.05 9.08 271.19 9.10 315.14
01/08/1972 10:10 0.39 0.44 0.02 2.05 9.08 271.23 9.10 315.19
01/08/1972 10:20 0.26 0.44 0.02 2.05 9.08 271.27 9.10 315.23
01/08/1972 10:30 0.13 0.44 0.01 2.05 9.08 271.32 9.09 315.28
