Column 1: Date
Column 2: heure
Column 3: Maree (m)
Column 4: NMR (m)
Column 5: Surcote (m)
Column 6: Hs(vagues) (m)
Column 7: Tp(vagues) (s)
Column 8: Dp(vagues) (°)
Column 9: U(vent) (m/s)
Column 10: Dir(vent) (°)
22/04/1922 10:20 0.25 0.36 -0.04 2.14 14.82 264.75 7.67 311.02
22/04/1922 10:30 0.32 0.36 -0.04 2.15 14.81 264.72 7.63 310.85
22/04/1922 10:40 0.39 0.36 -0.04 2.15 14.79 264.70 7.58 310.67
22/04/1922 10:50 0.46 0.36 -0.04 2.16 14.78 264.67 7.54 310.50
22/04/1922 11:00 0.53 0.36 -0.04 2.16 14.76 264.64 7.50 310.32
22/04/1922 11:10 0.59 0.36 -0.04 2.17 14.75 264.61 7.46 310.15
22/04/1922 11:20 0.64 0.36 -0.04 2.17 14.74 264.58 7.42 309.97
22/04/1922 11:30 0.70 0.36 -0.04 2.18 14.72 264.55 7.38 309.80
22/04/1922 11:40 0.74 0.36 -0.04 2.18 14.71 264.52 7.34 309.62
22/04/1922 11:50 0.79 0.36 -0.04 2.19 14.69 264.49 7.30 309.45
22/04/1922 12:00 0.83 0.36 -0.04 2.19 14.68 264.46 7.26 309.27
22/04/1922 12:10 0.86 0.36 -0.04 2.19 14.66 264.46 7.23 308.22
22/04/1922 12:20 0.89 0.36 -0.04 2.20 14.64 264.47 7.20 307.18
22/04/1922 12:30 0.92 0.36 -0.04 2.20 14.61 264.47 7.17 306.13
22/04/1922 12:40 0.94 0.36 -0.04 2.20 14.59 264.48 7.14 305.08
22/04/1922 12:50 0.96 0.36 -0.04 2.20 14.57 264.48 7.11 304.03
22/04/1922 13:00 0.97 0.36 -0.04 2.21 14.55 264.48 7.08 302.98
22/04/1922 13:10 0.98 0.36 -0.04 2.21 14.53 264.49 7.06 301.93
22/04/1922 13:20 0.98 0.36 -0.04 2.21 14.51 264.49 7.03 300.88
22/04/1922 13:30 0.97 0.36 -0.04 2.21 14.49 264.49 7.00 299.84
22/04/1922 13:40 0.96 0.36 -0.04 2.22 14.47 264.50 6.97 298.79
22/04/1922 13:50 0.94 0.36 -0.04 2.22 14.45 264.50 6.94 297.74
22/04/1922 14:00 0.92 0.36 -0.04 2.22 14.42 264.51 6.91 296.69
22/04/1922 14:10 0.89 0.36 -0.04 2.22 14.40 264.51 6.88 295.64
22/04/1922 14:20 0.85 0.36 -0.04 2.22 14.38 264.51 6.86 294.59
22/04/1922 14:30 0.81 0.36 -0.04 2.23 14.36 264.52 6.83 293.55
22/04/1922 14:40 0.76 0.36 -0.04 2.23 14.34 264.52 6.80 292.50
22/04/1922 14:50 0.71 0.36 -0.04 2.23 14.32 264.52 6.77 291.45
22/04/1922 15:00 0.64 0.36 -0.04 2.23 14.30 264.53 6.74 290.40
22/04/1922 15:10 0.58 0.36 -0.04 2.24 14.28 264.53 6.71 289.35
22/04/1922 15:20 0.50 0.36 -0.04 2.24 14.26 264.53 6.68 288.30
22/04/1922 15:30 0.42 0.36 -0.04 2.24 14.23 264.54 6.66 287.26
22/04/1922 15:40 0.34 0.36 -0.04 2.24 14.21 264.54 6.63 286.21
22/04/1922 15:50 0.25 0.36 -0.04 2.25 14.19 264.55 6.60 285.16
22/04/1922 16:00 0.15 0.36 -0.04 2.25 14.17 264.55 6.57 284.11
22/04/1922 16:10 0.05 0.36 -0.03 2.25 14.15 264.55 6.54 283.06
22/04/1922 16:20 -0.05 0.36 -0.03 2.25 14.13 264.56 6.51 282.01
